job_id,title,company,location,job_family,seniority,created,salary_min,salary_max,salary_midpoint,salary_is_predicted,salary_source,salary_band,geo_scope,contract_type,contract_time,created_date
5848122036,Data Analyst,Applause IT Recruitment Ltd,UK,Data Analyst,Unspecified,2026-08-19 12:46:31,45000.0,50000.0,47500.0,0,Advertised / non-predicted,"£40k–£49,999",UK-wide / Unspecified,permanent,full_time,2026-08-19
5821314442,Data Analyst,Goodlife Recruitment Solutions Ltd,"Warrington, Cheshire",Data Analyst,Unspecified,2026-07-30 16:48:35,45000.0,45000.0,45000.0,0,Advertised / non-predicted,"£40k–£49,999",Rest of UK,permanent,full_time,2026-07-30
5210480065,Data Analyst,wipro,UK,Data Analyst,Unspecified,2025-05-22 08:54:18,35201.95,35201.95,35201.95,1,Adzuna predicted,"£30k–£39,999",UK-wide / Unspecified,,full_time,2025-05-22
5847071460,Data Insights & Business Intelligence Analyst,Alexander Mae  Ltd,"Bristol, South West England",Business Intelligence,Unspecified,2026-08-18 17:36:29,28000.0,28000.0,28000.0,0,Advertised / non-predicted,Under £30k,Rest of UK,,part_time,2026-08-18
5827031194,Business Intelligence Analyst,Renaissance Infpotech,"Wallington, London",Business Intelligence,Unspecified,2026-08-03 23:24:07,33000.0,38000.0,35500.0,0,Advertised / non-predicted,"£30k–£39,999",London,permanent,full_time,2026-08-03
5842064165,Lead Business Intelligence Analyst,Harnham - Data & Analytics Recruitment,"London, UK",Business Intelligence,Lead / Principal,2026-08-14 18:29:59,50000.0,60000.0,55000.0,0,Advertised / non-predicted,"£50k–£59,999",London,permanent,full_time,2026-08-14
5846706330,Business Intelligence Analyst,Signal,"London, UK",Business Intelligence,Unspecified,2026-08-18 13:16:57,65083.07,65083.07,65083.07,1,Adzuna predicted,"£60k–£79,999",London,,,2026-08-18
5830781344,Business Intelligence Analyst,Lioness Recruitment Ltd,"Brompton, Gillingham",Business Intelligence,Unspecified,2026-08-06 17:26:46,37500.0,38400.0,37950.0,0,Advertised / non-predicted,"£30k–£39,999",Rest of UK,,full_time,2026-08-06
5812613743,Business Intelligence Analyst,CIPS,"Thorney, Peterborough",Business Intelligence,Unspecified,2026-07-23 20:32:38,36128.0,42902.0,39515.0,0,Advertised / non-predicted,"£30k–£39,999",Rest of UK,,full_time,2026-07-23
5829818220,Business Intelligence Analyst,Xylem,"Nottingham, Nottinghamshire",Business Intelligence,Unspecified,2026-08-06 02:16:26,69705.85,69705.85,69705.85,1,Adzuna predicted,"£60k–£79,999",Rest of UK,,,2026-08-06
5829062971,Business Intelligence Analyst,Datatech,"Frimley, Camberley",Business Intelligence,Unspecified,2026-08-05 13:26:45,50376.5,50376.5,50376.5,1,Adzuna predicted,"£50k–£59,999",Rest of UK,,full_time,2026-08-05
5829404077,Business Intelligence Analyst,Datatech Analytics,"Camberley, Surrey",Business Intelligence,Unspecified,2026-08-05 21:16:05,50000.0,50000.0,50000.0,0,Advertised / non-predicted,"£50k–£59,999",Rest of UK,,,2026-08-05
5812983061,Business Intelligence Analyst,Ecruit,"Peterborough, Eastern England",Business Intelligence,Unspecified,2026-07-24 00:46:11,40000.0,40000.0,40000.0,0,Advertised / non-predicted,"£40k–£49,999",Rest of UK,,full_time,2026-07-24
5780349070,Business Intelligence Analyst,BioPhorum,"London, UK",Business Intelligence,Unspecified,2026-06-28 16:37:51,54559.51,54559.51,54559.51,1,Adzuna predicted,"£50k–£59,999",London,,full_time,2026-06-28
5830781376,Business Intelligence Analyst,Police Scotland,"Hillhead, Glasgow City Centre",Business Intelligence,Unspecified,2026-08-06 17:26:56,39590.0,39590.0,39590.0,0,Advertised / non-predicted,"£30k–£39,999",Rest of UK,contract,part_time,2026-08-06
5809173720,Business Intelligence Analyst,GEDU Global Education,UK,Business Intelligence,Unspecified,2026-07-21 10:53:01,60353.29,60353.29,60353.29,1,Adzuna predicted,"£60k–£79,999",UK-wide / Unspecified,,full_time,2026-07-21
5831513487,Business Intelligence Analyst,Police Scotland,"Glasgow, Scotland",Business Intelligence,Unspecified,2026-08-07 05:12:44,35000.0,35000.0,35000.0,0,Advertised / non-predicted,"£30k–£39,999",Rest of UK,contract,part_time,2026-08-07
5762591808,Business Intelligence Analyst I,Cytel,UK,Business Intelligence,Unspecified,2026-06-13 13:36:54,56104.64,56104.64,56104.64,1,Adzuna predicted,"£50k–£59,999",UK-wide / Unspecified,,,2026-06-13
5761908692,Business Intelligence Analyst I,Cytel,UK,Business Intelligence,Unspecified,2026-06-13 02:39:34,54290.34,54290.34,54290.34,1,Adzuna predicted,"£50k–£59,999",UK-wide / Unspecified,,,2026-06-13
5820085655,Business Intelligence Analyst (Overdales),Lowell,UK,Business Intelligence,Unspecified,2026-07-29 18:33:36,42658.43,42658.43,42658.43,1,Adzuna predicted,"£40k–£49,999",UK-wide / Unspecified,,full_time,2026-07-29
5846432652,Data & Business Intelligence Analyst,Life Leisure,"Stockport, Greater Manchester",Business Intelligence,Unspecified,2026-08-18 10:37:55,33239.0,33239.0,33239.0,0,Advertised / non-predicted,"£30k–£39,999",Rest of UK,,,2026-08-18
5780350524,Finance Business Intelligence Analyst,Salutem Careers,"Windsor Castle, Windsor",Business Intelligence,Unspecified,2026-06-28 16:43:51,40000.0,50000.0,45000.0,0,Advertised / non-predicted,"£40k–£49,999",Rest of UK,contract,,2026-06-28
5816031497,Finance Business Intelligence Analyst,Salutem,"Windsor, Windsor & Maidenhead",Business Intelligence,Unspecified,2026-07-26 02:22:21,40000.0,50000.0,45000.0,0,Advertised / non-predicted,"£40k–£49,999",Rest of UK,permanent,full_time,2026-07-26
5845658880,Senior Business Intelligence Analyst,Here,"Preston, Brighton",Business Intelligence,Senior,2026-08-18 00:13:18,45764.46,45764.46,45764.46,1,Adzuna predicted,"£40k–£49,999",Rest of UK,,,2026-08-18
5806149028,Senior Business Intelligence Analyst,Tripledot Studios,"London, UK",Business Intelligence,Senior,2026-07-18 13:48:40,53995.71,53995.71,53995.71,1,Adzuna predicted,"£50k–£59,999",London,,full_time,2026-07-18
5663621960,Marketing Analytics & Business Intelligence Analyst,Peak 21,"London, UK",Business Intelligence,Unspecified,2026-03-13 16:01:33,55676.68,55676.68,55676.68,1,Adzuna predicted,"£50k–£59,999",London,,,2026-03-13
5848067833,Data Insights & Business Intelligence Analyst,Alexander Mae Ltd,"St. Augustines, Bristol",Business Intelligence,Unspecified,2026-08-19 11:37:51,28000.0,28000.0,28000.0,0,Advertised / non-predicted,Under £30k,Rest of UK,,full_time,2026-08-19
5829374442,Business Intelligence (BI) Analyst,Local Pensions Partnership,"Preston, Lancashire",Business Intelligence,Unspecified,2026-08-05 19:24:15,30000.0,35000.0,32500.0,0,Advertised / non-predicted,"£30k–£39,999",Rest of UK,permanent,full_time,2026-08-05
5810688125,UK Business Intelligence Analyst- Travel & Expense,PredictX,"Victoria, South West London",Business Intelligence,Unspecified,2026-07-22 10:44:25,50114.77,50114.77,50114.77,1,Adzuna predicted,"£50k–£59,999",London,,full_time,2026-07-22
5804865336,Business Intelligence Analyst 12 Month FTC,TrinityBridge,"Chester, Cheshire",Business Intelligence,Unspecified,2026-07-17 13:48:47,50196.9,50196.9,50196.9,1,Adzuna predicted,"£50k–£59,999",Rest of UK,contract,,2026-07-17
5761909402,Sr Business Intelligence Analyst - Commercial Finance Automation,Palo Alto Networks,"London, UK",Business Intelligence,Senior,2026-06-13 02:40:20,60837.44,60837.44,60837.44,1,Adzuna predicted,"£60k–£79,999",London,,full_time,2026-06-13
5843030453,Sr Business Intelligence Analyst - Commercial Finance Automation,Palo Alto Networks,"Fenchurch St, Central London",Business Intelligence,Senior,2026-08-15 11:41:19,70000.0,90000.0,80000.0,0,Advertised / non-predicted,"£80k–£99,999",London,,full_time,2026-08-15
5815905845,"Business Intelligence Analyst (Finance, SAP, Power BI, SNAP)",Eriban Business Services Ltd,"The City, Central London",Business Intelligence,Unspecified,2026-07-26 00:46:21,60000.0,60000.0,60000.0,0,Advertised / non-predicted,"£60k–£79,999",London,,,2026-07-26
5830016892,Business Intelligence (BI) Analyst,Local Pensions Partnership,"Preston, Lancashire",Business Intelligence,Unspecified,2026-08-06 05:13:12,35000.0,35000.0,35000.0,0,Advertised / non-predicted,"£30k–£39,999",Rest of UK,,,2026-08-06
5840238202,Senior Business Intelligence and Insights Analyst,Coventry City Council,UK,Business Intelligence,Senior,2026-08-13 12:33:24,39152.0,39862.0,39507.0,0,Advertised / non-predicted,"£30k–£39,999",UK-wide / Unspecified,,,2026-08-13
5839572817,Senior Business Intelligence and Insights Analyst,Coventry City Council,"Coventry, West Midlands",Business Intelligence,Senior,2026-08-13 06:30:32,44927.48,44927.48,44927.48,1,Adzuna predicted,"£40k–£49,999",Rest of UK,permanent,full_time,2026-08-13
5816502339,Senior Analyst Business Intelligence — 3PL Services Warehouse Operations,Cencora,"London, UK",Business Intelligence,Senior,2026-07-26 12:24:30,75450.04,75450.04,75450.04,1,Adzuna predicted,"£60k–£79,999",London,,full_time,2026-07-26
5816506157,Senior Analyst Business Intelligence - 3PL Order Management and Finance Operations,Cencora,UK,Business Intelligence,Senior,2026-07-26 12:32:17,70882.54,70882.54,70882.54,1,Adzuna predicted,"£60k–£79,999",UK-wide / Unspecified,,full_time,2026-07-26
5845256502,"Data Analyst, Panels Performance & Business Intelligence",Kantar,UK,Business Intelligence,Unspecified,2026-08-17 16:33:17,40949.32,40949.32,40949.32,1,Adzuna predicted,"£40k–£49,999",UK-wide / Unspecified,permanent,full_time,2026-08-17
5846995508,Lead BI Analyst - Tableau,Harnham - Data & Analytics Recruitment,"London, UK",Business Intelligence,Lead / Principal,2026-08-18 16:47:08,56000.0,56000.0,56000.0,0,Advertised / non-predicted,"£50k–£59,999",London,permanent,full_time,2026-08-18
5821149999,BI Analyst,Proactive Appointments,"Grimsby, North East Lincolnshire",Business Intelligence,Unspecified,2026-07-30 15:01:37,30000.0,35000.0,32500.0,0,Advertised / non-predicted,"£30k–£39,999",Rest of UK,permanent,full_time,2026-07-30
5798899245,Senior BI Analyst,Hireful,"Liverpool, Merseyside",Business Intelligence,Senior,2026-07-13 16:38:37,53986.18,53986.18,53986.18,1,Adzuna predicted,"£50k–£59,999",Rest of UK,,full_time,2026-07-13
5840649326,BI and Insight Analyst,Opus People Solutions,"Baginton, Coventry",Insights Analytics,Unspecified,2026-08-13 20:58:20,35360.0,41600.0,38480.0,0,Advertised / non-predicted,"£30k–£39,999",Rest of UK,contract,full_time,2026-08-13
4802504178,Business Intelligence Lead,Gopuff EU,"Spitalfields, East London",Business Intelligence,Lead / Principal,2024-07-31 15:02:37,67536.3,67536.3,67536.3,1,Adzuna predicted,"£60k–£79,999",London,,full_time,2024-07-31
5828022695,Data and Systems Analyst,Ashley Community Housing,"Bristol, South West England",Data Analyst,Unspecified,2026-08-04 16:53:14,28000.0,28000.0,28000.0,0,Advertised / non-predicted,Under £30k,Rest of UK,contract,full_time,2026-08-04
5810854415,Senior Product Data Analyst,Booksy,UK,Data Analyst,Senior,2026-07-22 12:38:20,44409.77,44409.77,44409.77,1,Adzuna predicted,"£40k–£49,999",UK-wide / Unspecified,,full_time,2026-07-22
5750379625,Data Analyst III (Product),Fanatics Betting & Gaming,"London, UK",Data Analyst,Unspecified,2026-06-03 10:37:00,68123.72,68123.72,68123.72,1,Adzuna predicted,"£60k–£79,999",London,,full_time,2026-06-03
5814771693,BI Analyst,iProov,"London, UK",Business Intelligence,Unspecified,2026-07-25 02:36:25,50344.99,50344.99,50344.99,1,Adzuna predicted,"£50k–£59,999",London,,,2026-07-25
5801190165,UK_Head of Market Access & Business Intelligence,Celltrion Group,UK,Business Intelligence,Unspecified,2026-07-15 13:50:58,72071.66,72071.66,72071.66,1,Adzuna predicted,"£60k–£79,999",UK-wide / Unspecified,,full_time,2026-07-15
5814227787,BI Analyst,Erin Associates,"Grimsby, North East Lincolnshire",Business Intelligence,Unspecified,2026-07-24 18:32:20,32000.0,35000.0,33500.0,0,Advertised / non-predicted,"£30k–£39,999",Rest of UK,,full_time,2026-07-24
5815536413,Business Systems and Data Analyst,Ranson Barnes Recruitment Limited,"Barnsley, South Yorkshire",Data Analyst,Unspecified,2026-07-25 16:43:32,40000.0,40000.0,40000.0,0,Advertised / non-predicted,"£40k–£49,999",Rest of UK,,full_time,2026-07-25
5829608909,EMEA Customer & Marketing Insights Lead,JSL Solutions Ltd,"Warwick, Warwickshire",Insights Analytics,Lead / Principal,2026-08-05 22:59:10,55000.0,65000.0,60000.0,0,Advertised / non-predicted,"£60k–£79,999",Rest of UK,permanent,full_time,2026-08-05
5812202801,Analyst,GlobalData PLC,"Fleet Street, Central London",Data Analyst,Unspecified,2026-07-23 11:31:10,54764.32,54764.32,54764.32,1,Adzuna predicted,"£50k–£59,999",London,permanent,full_time,2026-07-23
5837896879,Reporting Analyst,Selby Jennings London,"The City, Central London",Reporting Analytics,Unspecified,2026-08-12 08:57:28,76555.15,76555.15,76555.15,1,Adzuna predicted,"£60k–£79,999",London,permanent,full_time,2026-08-12
5842846525,Business Reporting Analyst,Gattaca PBS,"Tamworth, Staffordshire",Reporting Analytics,Unspecified,2026-08-15 08:59:07,55000.0,60000.0,57500.0,0,Advertised / non-predicted,"£50k–£59,999",Rest of UK,permanent,full_time,2026-08-15
5842554855,Junior Reporting Analyst,Work Force Nexus Recruitment Agency,UK,Reporting Analytics,Junior,2026-08-15 03:01:50,14400.0,24000.0,19200.0,0,Advertised / non-predicted,Under £30k,UK-wide / Unspecified,permanent,full_time,2026-08-15
5842137733,Data & Reporting Analyst,Robert Half,"Slough, Berkshire",Reporting Analytics,Unspecified,2026-08-14 21:01:34,30000.0,40000.0,35000.0,0,Advertised / non-predicted,"£30k–£39,999",Rest of UK,permanent,full_time,2026-08-14
5840649681,Data & Reporting Analyst,Robert Half,"Uxbridge, London",Reporting Analytics,Unspecified,2026-08-13 20:58:45,35000.0,40000.0,37500.0,0,Advertised / non-predicted,"£30k–£39,999",London,permanent,full_time,2026-08-13
5733922323,Finance Reporting Analyst,Compleat Food Group,"Thorne, Yeovil",Reporting Analytics,Unspecified,2026-05-19 11:10:25,45096.13,45096.13,45096.13,1,Adzuna predicted,"£40k–£49,999",Rest of UK,permanent,full_time,2026-05-19
5814247181,Reporting Analyst - Defence,Turner & Townsend,"Derby, Derbyshire",Reporting Analytics,Unspecified,2026-07-24 20:35:53,49418.19,49418.19,49418.19,1,Adzuna predicted,"£40k–£49,999",Rest of UK,,,2026-07-24
5119755250,Data and Reporting Analyst,Enorth Staffing Limited,"Leeds, West Yorkshire",Reporting Analytics,Unspecified,2025-03-31 12:24:24,47954.3,47954.3,47954.3,1,Adzuna predicted,"£40k–£49,999",Rest of UK,,,2025-03-31
5838618941,ERP and Reporting Analyst,Erin Associates,"North Lincolnshire, Yorkshire And The Humber",Reporting Analytics,Unspecified,2026-08-12 17:44:30,35000.0,50000.0,42500.0,0,Advertised / non-predicted,"£40k–£49,999",Rest of UK,,full_time,2026-08-12
5794246559,Senior Reporting Analyst,PoloWorks,"Monument, Central London",Reporting Analytics,Senior,2026-07-09 16:30:07,72991.84,72991.84,72991.84,1,Adzuna predicted,"£60k–£79,999",London,,full_time,2026-07-09
5754568464,Senior Reporting Analyst,PoloWorks,"Bishops Cleeve, Cheltenham",Reporting Analytics,Senior,2026-06-06 16:53:40,60838.37,60838.37,60838.37,1,Adzuna predicted,"£60k–£79,999",Rest of UK,,full_time,2026-06-06
5840202780,ERP and Reporting Analyst,Erin Associates,"Didsbury, Manchester",Reporting Analytics,Unspecified,2026-08-13 11:37:33,35000.0,50000.0,42500.0,0,Advertised / non-predicted,"£40k–£49,999",Rest of UK,,full_time,2026-08-13
5847255298,BI & Reporting Analyst,Community Eye Care CHEC,"Fulwood, Preston",Business Intelligence,Unspecified,2026-08-18 22:47:21,40165.29,40165.29,40165.29,1,Adzuna predicted,"£40k–£49,999",Rest of UK,,,2026-08-18
5816504342,Senior Reporting Analyst,AS Watson Group,"St Lukes, Central London",Reporting Analytics,Senior,2026-07-26 12:28:35,52567.48,52567.48,52567.48,1,Adzuna predicted,"£50k–£59,999",London,,,2026-07-26
5848355138,ESG Reporting Analyst,Greenergy,"London, UK",Reporting Analytics,Unspecified,2026-08-19 16:15:37,35585.19,35585.19,35585.19,1,Adzuna predicted,"£30k–£39,999",London,,full_time,2026-08-19
5820010856,Data & Reporting Analyst,Sopra Steria,"Churwell, Morley",Reporting Analytics,Unspecified,2026-07-29 18:13:29,53817.42,53817.42,53817.42,1,Adzuna predicted,"£50k–£59,999",Rest of UK,permanent,full_time,2026-07-29
5295888922,External Reporting - Analyst,jpmorgan,UK,Reporting Analytics,Unspecified,2025-07-10 16:01:05,53745.21,53745.21,53745.21,1,Adzuna predicted,"£50k–£59,999",UK-wide / Unspecified,,full_time,2025-07-10
5794239463,IS Data and Reporting Analyst,Trelleborg Group,UK,Reporting Analytics,Unspecified,2026-07-09 16:19:12,51789.97,51789.97,51789.97,1,Adzuna predicted,"£50k–£59,999",UK-wide / Unspecified,,,2026-07-09
5840373758,Payroll Reporting Analyst,Marks & Spencer,UK,Reporting Analytics,Unspecified,2026-08-13 16:13:14,35847.81,35847.81,35847.81,1,Adzuna predicted,"£30k–£39,999",UK-wide / Unspecified,,full_time,2026-08-13
5847611035,Client Reporting Analyst,Janus Henderson Investors,"London, UK",Reporting Analytics,Unspecified,2026-08-19 02:07:41,48794.79,48794.79,48794.79,1,Adzuna predicted,"£40k–£49,999",London,,,2026-08-19
5829160055,Treasury Transaction Reporting Analyst,Starling,"London, UK",Reporting Analytics,Unspecified,2026-08-05 15:50:18,46227.46,46227.46,46227.46,1,Adzuna predicted,"£40k–£49,999",London,,full_time,2026-08-05
5848189150,Financial Planning and Reporting Analyst,Hays Specialist Recruitment Limited,"London, UK",Reporting Analytics,Unspecified,2026-08-19 14:57:01,55000.0,65000.0,60000.0,0,Advertised / non-predicted,"£60k–£79,999",London,permanent,full_time,2026-08-19
5829875602,Junior ESG Reporting Analyst,Quest Search and Selection Ltd,"Worksop, Nottinghamshire",Reporting Analytics,Junior,2026-08-06 02:55:40,38279.93,38279.93,38279.93,1,Adzuna predicted,"£30k–£39,999",Rest of UK,permanent,full_time,2026-08-06
5820418172,Junior Credit Reporting Analyst,Utilita,"Eastleigh, Hampshire",Reporting Analytics,Junior,2026-07-30 00:45:27,30386.0,30386.0,30386.0,1,Adzuna predicted,"£30k–£39,999",Rest of UK,,,2026-07-30
5210489846,Senior Financial Reporting Analyst,idfc first bank,UK,Reporting Analytics,Senior,2025-05-22 08:55:31,46411.22,46411.22,46411.22,1,Adzuna predicted,"£40k–£49,999",UK-wide / Unspecified,,full_time,2025-05-22
5828200269,Financial Planning & Reporting Analyst,Redmayne Bentley,"Holbeck, Leeds",Reporting Analytics,Unspecified,2026-08-04 22:31:29,58500.0,58500.0,58500.0,0,Advertised / non-predicted,"£50k–£59,999",Rest of UK,,,2026-08-04
5840425879,Group FP&A Reporting Analyst,Brunswick Group,"London, UK",Reporting Analytics,Unspecified,2026-08-13 16:34:36,52675.43,52675.43,52675.43,1,Adzuna predicted,"£50k–£59,999",London,,,2026-08-13
5795619343,Senior Regulatory Reporting Analyst,Monzo,"London, UK",Reporting Analytics,Senior,2026-07-10 13:40:21,52457.26,52457.26,52457.26,1,Adzuna predicted,"£50k–£59,999",London,,,2026-07-10
5681248876,Senior Catastrophe Reporting Analyst,AIG Insurance,"London, UK",Reporting Analytics,Senior,2026-03-28 10:26:50,66908.3,66908.3,66908.3,1,Adzuna predicted,"£60k–£79,999",London,,full_time,2026-03-28
5840381513,HR Data and Reporting Analyst,The Progeny Group Limited,"The Park, Nottingham",Reporting Analytics,Unspecified,2026-08-13 16:18:36,51057.31,51057.31,51057.31,1,Adzuna predicted,"£50k–£59,999",Rest of UK,contract,,2026-08-13
5840412832,HR Data and Reporting Analyst,The Progeny Group Limited,"Edinburgh City Centre, Edinburgh",Reporting Analytics,Unspecified,2026-08-13 16:33:04,54798.34,54798.34,54798.34,1,Adzuna predicted,"£50k–£59,999",Rest of UK,contract,,2026-08-13
5840397029,HR Data and Reporting Analyst,The Progeny Group Limited,"Holbeck, Leeds",Reporting Analytics,Unspecified,2026-08-13 16:28:29,57850.54,57850.54,57850.54,1,Adzuna predicted,"£50k–£59,999",Rest of UK,contract,,2026-08-13
5840649690,Group CAT Portfolio reporting Analyst,Selby Jennings London,"The City, Central London",Reporting Analytics,Unspecified,2026-08-13 20:58:47,80000.0,105000.0,92500.0,0,Advertised / non-predicted,"£80k–£99,999",London,permanent,full_time,2026-08-13
5829370337,Mandarin Speaking Management Reporting Analyst,People First,"London, UK",Reporting Analytics,Unspecified,2026-08-05 18:56:12,55388.58,55388.58,55388.58,1,Adzuna predicted,"£50k–£59,999",London,permanent,full_time,2026-08-05
5732353759,Regulatory Reporting Analyst – Open Banking,EXL,"London, UK",Reporting Analytics,Unspecified,2026-05-17 12:56:31,65893.79,65893.79,65893.79,1,Adzuna predicted,"£60k–£79,999",London,contract,full_time,2026-05-17
5758763475,Management Reporting Analyst - Mandarin Speaking,Bank of China,"The City, Central London",Reporting Analytics,Unspecified,2026-06-10 21:31:42,50680.27,50680.27,50680.27,1,Adzuna predicted,"£50k–£59,999",London,permanent,full_time,2026-06-10
5830786307,Principal Financial Planning & Reporting Analyst,NHS Supply Chain,"Stockton Heath, Warrington",Reporting Analytics,Lead / Principal,2026-08-06 17:46:35,58616.48,58616.48,58616.48,1,Adzuna predicted,"£50k–£59,999",Rest of UK,contract,,2026-08-06
5804894172,Accounts Receivable and Payable Reporting Analyst,Oasis Business Personnel,"Woodside Estate, Dunstable",Reporting Analytics,Unspecified,2026-07-17 13:55:06,40000.0,49000.0,44500.0,0,Advertised / non-predicted,"£40k–£49,999",Rest of UK,permanent,full_time,2026-07-17
5735101731,Senior Project Controls Data & Reporting Analyst,AtkinsRéalis,"London, UK",Reporting Analytics,Senior,2026-05-20 13:18:58,54983.02,54983.02,54983.02,1,Adzuna predicted,"£50k–£59,999",London,contract,full_time,2026-05-20
5210489271,"Financial, Regulatory and Risk Reporting Analyst, Associate",deutsche bank,UK,Reporting Analytics,Unspecified,2025-05-22 08:55:28,50133.41,50133.41,50133.41,1,Adzuna predicted,"£50k–£59,999",UK-wide / Unspecified,,full_time,2025-05-22
5810846101,Financial Systems Reporting Analyst (Sage X3 / SEI),Chapman Tate Associates,UK,Reporting Analytics,Unspecified,2026-07-22 12:23:57,72769.98,72769.98,72769.98,1,Adzuna predicted,"£60k–£79,999",UK-wide / Unspecified,contract,,2026-07-22
5822581619,Senior Financial Planning and Reporting Analyst (Senior FP&A),Content Guru,"Newell Green, Warfield",Reporting Analytics,Senior,2026-07-31 17:58:33,60929.94,60929.94,60929.94,1,Adzuna predicted,"£60k–£79,999",Rest of UK,,full_time,2026-07-31
5830850030,Business and Data Reporting Analyst 12-month FTC,Norton Rose Fulbright LLP,"Newcastle Upon Tyne, Tyne & Wear",Reporting Analytics,Unspecified,2026-08-06 19:54:25,37790.21,37790.21,37790.21,1,Adzuna predicted,"£30k–£39,999",Rest of UK,permanent,full_time,2026-08-06
5815354538,Reporting Solutions Analyst,Computershare,"Bristol, South West England",Reporting Analytics,Unspecified,2026-07-25 12:15:35,47818.43,47818.43,47818.43,1,Adzuna predicted,"£40k–£49,999",Rest of UK,contract,full_time,2026-07-25
5848189038,Data & Reporting Administration Analyst,Pertemps Scotland Temps,"Newcastle Upon Tyne, Tyne & Wear",Reporting Analytics,Unspecified,2026-08-19 14:56:51,31416.28,31416.28,31416.28,1,Adzuna predicted,"£30k–£39,999",Rest of UK,permanent,,2026-08-19
5819015804,Reporting & Insights Analyst - FTC,Bright Purple Resourcing,"Cupar, Fife",Insights Analytics,Unspecified,2026-07-29 00:47:26,42177.77,42177.77,42177.77,1,Adzuna predicted,"£40k–£49,999",Rest of UK,contract,,2026-07-29
5840394547,"TSB | IT Reporting Analyst | Grade D | CIO | Gloucester, Edinburgh, Bristol or London",Tsb Uk,"London, UK",Reporting Analytics,Unspecified,2026-08-13 16:27:40,33689.0,33689.0,33689.0,1,Adzuna predicted,"£30k–£39,999",London,,full_time,2026-08-13
5750767648,Insights Analyst / Reporter,Derivia Intelligence,"Finsbury, Central London",Insights Analytics,Unspecified,2026-06-03 17:02:48,35739.29,35739.29,35739.29,1,Adzuna predicted,"£30k–£39,999",London,,,2026-06-03
5842566104,Data Reporting and Insights Analyst,NFU Mutual,"Stratford-Upon-Avon, Warwickshire",Insights Analytics,Unspecified,2026-08-15 03:12:24,45000.0,55000.0,50000.0,0,Advertised / non-predicted,"£50k–£59,999",Rest of UK,,full_time,2026-08-15
5724380833,Senior Reporting and Insights Analyst,Clear Business,"Brooklands, Sale",Insights Analytics,Senior,2026-05-09 21:18:02,,57000.0,57000.0,0,Advertised / non-predicted,"£50k–£59,999",Rest of UK,permanent,full_time,2026-05-09
5830296077,Junior Environmental Reporting and Data Analyst,Quest Search and Selection Ltd,"Mansfield, Nottinghamshire",Data Analyst,Junior,2026-08-06 11:00:30,35910.46,35910.46,35910.46,1,Adzuna predicted,"£30k–£39,999",Rest of UK,permanent,full_time,2026-08-06
5840355710,Senior Data Analyst - Regulatory Reporting,Wise,"London, UK",Data Analyst,Senior,2026-08-13 15:41:53,64740.31,64740.31,64740.31,1,Adzuna predicted,"£60k–£79,999",London,contract,full_time,2026-08-13
5820898710,Senior Data Analyst - Regulatory Reporting,Wise,"London, UK",Data Analyst,Senior,2026-07-30 09:12:49,62026.88,62026.88,62026.88,1,Adzuna predicted,"£60k–£79,999",London,contract,,2026-07-30
5837115019,HR Data Analyst (Workforce Reporting & Analytics),Reed,"London, UK",Data Analyst,Unspecified,2026-08-11 19:17:50,43971.0,59768.0,51869.5,0,Advertised / non-predicted,"£50k–£59,999",London,permanent,,2026-08-11
5210480123,Lead Analyst - BI/DW - ETL & Reporting Developer,cgi,UK,Business Intelligence,Lead / Principal,2025-05-22 08:54:18,47396.7,47396.7,47396.7,1,Adzuna predicted,"£40k–£49,999",UK-wide / Unspecified,,full_time,2025-05-22
5839219932,Senior Data Analyst,Gazelle Global Consulting Limited,"West Midlands, UK",Data Analyst,Senior,2026-08-13 03:01:15,48124.18,48124.18,48124.18,1,Adzuna predicted,"£40k–£49,999",Rest of UK,contract,full_time,2026-08-13
5841082482,"HR MI, Systems & Analytics Analyst",NRG,"Newcastle Upon Tyne, Tyne & Wear",Management Information,Unspecified,2026-08-14 01:43:40,50000.0,50000.0,50000.0,0,Advertised / non-predicted,"£50k–£59,999",Rest of UK,permanent,full_time,2026-08-14
5845030698,Business Systems & Data Analyst,Xist4,"Bristol, South West England",Data Analyst,Unspecified,2026-08-17 10:50:43,50000.0,55000.0,52500.0,0,Advertised / non-predicted,"£50k–£59,999",Rest of UK,permanent,full_time,2026-08-17
5838262200,New Job,Red Sky Personnel Ltd,"Harpenden, Hertfordshire",Data Analyst,Unspecified,2026-08-12 13:45:57,35000.0,45000.0,40000.0,0,Advertised / non-predicted,"£40k–£49,999",Rest of UK,,full_time,2026-08-12
5840633404,MI Analyst / Business Analyst,Arc IT Recruitment,"London, UK",Management Information,Unspecified,2026-08-13 19:24:18,48562.81,48562.81,48562.81,1,Adzuna predicted,"£40k–£49,999",London,contract,,2026-08-13
5722108582,Performance & Reporting Manager,Mace,UK,Reporting Analytics,Manager,2026-05-07 21:48:02,46441.06,46441.06,46441.06,1,Adzuna predicted,"£40k–£49,999",UK-wide / Unspecified,,full_time,2026-05-07
5825728077,BI & Data Analyst,Hays Specialist Recruitment Limited,"Merseyside, North West England",Business Intelligence,Unspecified,2026-08-02 15:07:27,35000.0,38000.0,36500.0,0,Advertised / non-predicted,"£30k–£39,999",Rest of UK,permanent,full_time,2026-08-02
